"ID","Country","Vessel","Cylinder Colour IMAGE","Cylinder Body ID","Vessel Material","Capacity","Diameter","Pressure","Markets","GAS","Body Color","Shoulder color","Cap Type","Cap ID","Cap Material","PaintingType","Valve Type","Valve ID","Valve Material","Thread gas outelet","Norm","Outlet Gas","Deep tube","Deep tube ID","Deep Tube Material","Stamping","Description Certificate","Description","Solvent","Price"
"Cyl0338","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",2,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"51.5"
"Cyl0339","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",2,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"55"
"Cyl0340","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",2,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"55"
"Cyl0341","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",2,118,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"51.5"
"Cyl0342","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",2,118,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"51.5"
"Cyl0343","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",2,118,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"55"
"Cyl0344","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",2,118,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"55"
"Cyl0345","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",3,111,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"56.5"
"Cyl0346","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",3,111,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"56.5"
"Cyl0347","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",3,111,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"60"
"Cyl0348","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",3,111,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"60"
"Cyl0349","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",5,140,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"70.5"
"Cyl0350","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",5,140,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"70.5"
"Cyl0351","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",5,140,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"74"
"Cyl0352","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",5,140,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"74"
"Cyl0353","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",5,152,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"70.5"
"Cyl0354","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",5,152,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"70.5"
"Cyl0355","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",5,152,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"74"
"Cyl0356","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",5,152,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"74"
"Cyl0357","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",7,140,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"77.5"
"Cyl0358","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",7,140,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"81"
"Cyl0359","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",7,152,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"77.5"
"Cyl0360","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",7,152,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"81"
"Cyl0361","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",10,140,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"94.5"
"Cyl0362","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",10,140,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"98"
"Cyl0363","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",10,176,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"94.5"
"Cyl0364","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",10,176,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"98"
"Cyl0365","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",14,140,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"104.5"
"Cyl0366","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",14,140,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"108"
"Cyl0367","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",14,168,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"104.5"
"Cyl0368","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",14,168,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"108"
"Cyl0369","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",14,176,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"104.5"
"Cyl0370","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",14,176,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"108"
"Cyl0371","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",14,203,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"104.5"
"Cyl0372","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",14,203,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"108"
"Cyl0373","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",20,203,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"109.5"
"Cyl0374","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",20,203,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"113"
"Cyl0375","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",27,203,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"124.5"
"Cyl0376","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",27,203,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"128"
"Cyl0377","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",40,203,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"137.5"
"Cyl0378","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",40,203,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"141"
"Cyl0379","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",40,229,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"137.5"
"Cyl0380","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",40,229,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"141"
"Cyl0381","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",50,229,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"161.5"
"Cyl0382","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB1","Steel",50,229,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"164"
"Cyl0383","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",1,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O","X",,"54.5"
"Cyl0384","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",1,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O","X",,"54.5"
"Cyl0385","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",1,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O","X",,"58"
"Cyl0386","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",1,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O","X",,"58"
"Cyl0387","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",1,111,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"54.5"
"Cyl0388","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",1,111,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"54.5"
"Cyl0389","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",1,111,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"58"
"Cyl0390","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",1,111,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"58"
"Cyl0391","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",2,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"65.5"
"Cyl0392","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",2,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"65.5"
"Cyl0393","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",2,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"69"
"Cyl0394","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",2,102,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"69"
"Cyl0395","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",2,118,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"65.5"
"Cyl0396","ITALY","Cylinder","ITA-O2-PURE-D.jpg","CB2","Alloy",2,118,200,"Pure","Oxygen (O2)","Beige Ral 1001","White RAL 9010","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"1° A - 1° O","1° A - 1° O",,,"65.5"
